sequenceID	source.name	species	serotype	coverage_category	length
PC053929	ncbi-nuccore-aav-short	Primate1	-	VP	2460
PC053940	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC053944	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053945	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053946	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053947	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053948	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053953	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053955	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053956	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC053961	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053962	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053963	ncbi-nuccore-aav-short	Primate1	-	VP	2209
PC053964	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053965	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053966	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053967	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053968	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053969	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053970	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053971	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053972	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053973	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053974	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC053975	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053976	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC053977	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC053978	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053979	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053980	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053981	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053982	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC053983	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC053984	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053985	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC053986	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC053987	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC053988	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2214
PC053989	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC053990	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053991	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC053992	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053993	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC053994	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053995	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC053996	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053997	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC053998	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC054001	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054003	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC054005	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054006	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054009	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054010	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054011	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054012	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054013	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC054014	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054015	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054016	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054045	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC054046	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC054047	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC054050	ncbi-nuccore-aav-short	Primate1	-	VP	2501
PC054051	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC054056	ncbi-nuccore-aav-short	Primate1	-	VP	2489
PC054058	ncbi-nuccore-aav-short	Primate1	-	full_genome	2969
PC054061	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC054068	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054069	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054070	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054071	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2211
PC054072	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054073	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054074	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054075	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2217
PC054076	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054077	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054078	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054079	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054080	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054081	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054082	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
PC054083	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054084	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054085	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054086	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054087	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054088	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC054089	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054090	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054091	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054092	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054093	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054094	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054095	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC054096	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC054097	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC054098	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1803
PC054099	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1617
PC054100	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1173
PC054101	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1833
PC054102	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	2211
PC055182	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC055185	ncbi-nuccore-aav-short	Primate1	-	VP	255
PC055186	ncbi-nuccore-aav-short	Primate1	-	VP	258
PC055187	ncbi-nuccore-aav-short	Primate1	-	VP	255
PC055188	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055191	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055192	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055193	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055194	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055195	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055198	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
PC055200	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
PC055202	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1800
PC055203	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2208
PC055204	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC055205	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1611
PC055206	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC055207	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1617
PC055208	ncbi-nuccore-aav-short	Primate1	AAV4	NS	939
PC055209	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1197
PC055210	ncbi-nuccore-aav-short	-	-	-	245
PC055211	ncbi-nuccore-aav-short	Primate1	-	-	129
PC055212	ncbi-nuccore-aav-short	Primate1	AAV4	-	125
PC055215	ncbi-nuccore-aav-short	Primate1	-	VP	2495
PC055216	ncbi-nuccore-aav-short	Primate1	-	VP	2504
PC055224	ncbi-nuccore-aav-short	Primate1	-	VP	2370
PC055225	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2205
PC055229	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2175
PC055230	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055232	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC055233	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
PC055235	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
PC055236	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
PC055237	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2213
PC055239	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
PC055244	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC055245	ncbi-nuccore-aav-short	Primate1	-	VP	2460
PC055256	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC055260	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055261	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055262	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055263	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055264	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055269	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055271	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055272	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055277	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055278	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055279	ncbi-nuccore-aav-short	Primate1	-	VP	2209
PC055280	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055281	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055282	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055283	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055284	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055285	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055286	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055287	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055288	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055289	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055290	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC055291	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055292	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC055293	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC055294	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055295	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055296	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055297	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055298	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055299	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055300	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055301	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055302	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055303	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055304	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2214
PC055305	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC055306	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055307	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC055308	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055309	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC055310	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055311	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055312	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055313	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC055314	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC055317	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055319	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC055321	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055322	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055325	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055326	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055327	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055328	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055329	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC055330	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055331	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055332	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055361	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC055362	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC055363	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC055366	ncbi-nuccore-aav-short	Primate1	-	VP	2501
PC055367	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC055372	ncbi-nuccore-aav-short	Primate1	-	VP	2489
PC055374	ncbi-nuccore-aav-short	Primate1	-	full_genome	2969
PC055377	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC055384	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055385	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055386	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055387	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2211
PC055388	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055389	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055390	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055391	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2217
PC055392	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055393	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055394	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055395	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055396	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055397	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055398	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
PC055399	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055400	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055401	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055402	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055403	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055404	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC055405	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055406	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055407	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055408	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055409	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055410	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055411	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC055412	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC055413	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC055414	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1803
PC055415	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1617
PC055416	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1173
PC055417	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1833
PC055418	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	2211
PC057118	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC058394	ncbi-nuccore-aav-short	-	-	-	730
PC058395	ncbi-nuccore-aav-short	-	-	-	564
PC071608	ncbi-nuccore-aav-short	Primate1	-	-	130
PC071609	ncbi-nuccore-aav-short	Primate1	AAV2	-	131
PC215387	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
PC215388	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
PC221121	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1800
PC221122	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2208
PC221123	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC221124	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1611
PC221125	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC221126	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1617
PC221127	ncbi-nuccore-aav-short	Primate1	AAV4	NS	939
PC221128	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1197
PC221129	ncbi-nuccore-aav-short	-	-	-	245
PC221130	ncbi-nuccore-aav-short	Primate1	-	-	129
PC221131	ncbi-nuccore-aav-short	Primate1	AAV4	-	125
PC221148	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2175
PC221156	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2213
PC221333	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1803
PC221334	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1617
PC221335	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1173
PC221336	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1833
PC221337	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	2211
PC237175	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC237265	ncbi-nuccore-aav-short	Primate1	-	VP	2532
PC237273	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC237274	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2205
PC237275	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2175
PC237276	ncbi-nuccore-aav-short	Primate1	AAV11	VP	2202
PC237277	ncbi-nuccore-aav-short	Primate1	-	VP	2229
PC237305	ncbi-nuccore-aav-short	-	-	-	810
PC237307	ncbi-nuccore-aav-short	-	-	-	564
PC240545	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1800
PC240546	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2208
PC240547	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC240548	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1611
PC240549	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
PC240550	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1617
PC240551	ncbi-nuccore-aav-short	Primate1	AAV4	NS	939
PC240552	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1197
PC240553	ncbi-nuccore-aav-short	-	-	-	245
PC240554	ncbi-nuccore-aav-short	Primate1	-	-	129
PC240555	ncbi-nuccore-aav-short	Primate1	AAV4	-	125
PC240572	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2175
PC240580	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2213
PC240757	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1803
PC240758	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1617
PC240759	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1173
PC240760	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1833
PC240761	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	2211
PC298177	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298178	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298179	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298180	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298181	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298185	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
PC298186	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
PC298187	ncbi-nuccore-aav-short	Primate1	-	VP	2495
PC298188	ncbi-nuccore-aav-short	Primate1	-	VP	2504
PC298196	ncbi-nuccore-aav-short	Primate1	-	VP	2370
PC298197	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2205
PC298201	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC298202	ncbi-nuccore-aav-short	Primate1	-	VP	2460
PC298210	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC298215	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298216	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298217	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298218	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298219	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298224	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298226	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298227	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298232	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298233	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298234	ncbi-nuccore-aav-short	Primate1	-	VP	2209
PC298235	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298236	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298237	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298238	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298239	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298240	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298241	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298242	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298243	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298244	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298245	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC298246	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298247	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC298248	ncbi-nuccore-aav-short	Primate1	-	VP	2211
PC298249	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298250	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298251	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298252	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298253	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298254	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298255	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298256	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298257	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298258	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298259	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2214
PC298260	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC298261	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298262	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC298263	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298264	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC298265	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298266	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298267	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298268	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
PC298269	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC298272	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298274	ncbi-nuccore-aav-short	Primate1	-	VP	2205
PC298276	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298277	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298280	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298281	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298282	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298283	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298284	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC298285	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298286	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298287	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298288	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC298289	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC298290	ncbi-nuccore-aav-short	Primate1	-	VP	2196
PC298292	ncbi-nuccore-aav-short	Primate1	-	VP	2501
PC298293	ncbi-nuccore-aav-short	Primate1	-	VP	2187
PC298298	ncbi-nuccore-aav-short	Primate1	-	VP	2489
PC298300	ncbi-nuccore-aav-short	Primate1	-	full_genome	2969
PC298303	ncbi-nuccore-aav-short	Primate1	-	VP	1933
PC298310	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298311	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298312	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298313	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2211
PC298314	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298315	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298316	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298317	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2217
PC298318	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298319	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298320	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298321	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298322	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298323	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298324	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
PC298325	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298326	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298327	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298328	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298329	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298330	ncbi-nuccore-aav-short	Primate1	-	VP	2208
PC298331	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298332	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298333	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298334	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298335	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298336	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298337	ncbi-nuccore-aav-short	Primate1	-	VP	2214
PC298338	ncbi-nuccore-aav-short	Primate1	-	VP	2217
PC298339	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
PC298340	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
PC298342	ncbi-nuccore-aav-short	Primate1	-	VP	255
PC298343	ncbi-nuccore-aav-short	Primate1	-	VP	258
PC298344	ncbi-nuccore-aav-short	Primate1	-	VP	255
PC298345	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
